Id,Wohngebiet,Nachbarschaft,Bedingung1,Wohnungsklasse,Gebauedetyp,Wohnungsstil,Baujahr,Umbaujahr,Hausqualitaet,Hauszustand,Grundstuecksgroesse,Gelaendekontur,Grundstueckanordnung,Strassenlaenge,Fundament,Mauerwerktyp,Mauerwerkflaeche,Verkleidung1,Verkleidung2,Dachtyp,Aussenmaterialqualitaet,Aussenmaterialzustand,Kellerhoehe,Kellerzustand,Kellerbelichtung,Kellerbereich1,Kellerbereichgroesse1,Kellerbereich2,KellerbereichgroesseNAu,KellerbereichgroesseGes,KellerVollbadezimmer,KellerHalbbadezimmer,OberirdischeWohnflaeche,1Stockflaeche,2Stockflaeche,OberirdischeRaueme,Funktionalitaet,OberirdischeVollbadezimmer,OberirdischeHalbbadezimmer,Schlafzimmer,Kuechen,KuechenQualitaet,Kamine,Kaminqualitaet,Heizung,Heizungsqualitaet,Klimalanlage,Elektrik,Holzdeckflaeche,OffeneVerandaflaeche,GeschlosseneVerandaflaeche,3JahreszeitenVerandaflaeche,AbgeschirmteVerandaflaeche,Poolflaeche,Zaunqualitaet,Garagentyp,Garagenbaujahr,Garageninnenausbau,Garagenautos,Garagenflaeche,EinfahrtGepflastert,SondermerkmalWert,Verkaufsmonat,Verkaufsjahr,Verkaufstyp,Verkaufsbedingung,Verkaufspreis
1662,WN,Höchst,Norm,20,1Fam,1Sto,1967,1967,5,6,756.0,Ebn,Inn,21.0,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Gu,Ty,Ty,Ke,DAR,82.98,NAu,35.28,118.26,1.0,0.0,118.26,118.26,0.0,5,Typ,1,0,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,22.5,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1967.0,GAu,1.0,26.46,J,0.0,6,2020,GarK,Normal,123250.0
1663,WN,Nied,Norm,120,StHAb,1Sto,2013,2013,7,5,282.24,Ebn,Eck,20.426196060892803,BetonGeg,Stein,14.67,Vinyl,HlzSch,Giebel,Gu,Du,Gu,Ty,Ke,NAu,0.0,NAu,126.45,126.45,0.0,0.0,126.45,126.45,0.0,6,Typ,2,0,2,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,13.32,3.24,0.0,0.0,0.0,0.0,Nan,Verbund,2013.0,GAu,2.0,43.02,J,0.0,3,2016,GarK,Normal,145987.5
1664,WM,Altstad,Norm,70,1Fam,2Sto,1927,2017,6,7,324.0,Ebn,Inn,18.0,ZiegFli,Kein,0.0,Stuck,Stuck,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,56.16,56.16,1.0,0.0,115.92,59.76,56.16,5,Typ,1,0,3,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,0.0,9.27,0.0,0.0,0.0,0.0,Nan,Verbund,1927.0,NAu,1.0,25.2,N,0.0,5,2019,GarK,Normal,101150.0
1665,WN,Hochsch,Norm,60,1Fam,2Sto,2011,2011,7,5,1119.15,Ebn,Inn,24.0,BetonGeg,ZiegGla,15.48,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Ke,GWR,32.49,NAu,54.18,86.67,0.0,0.0,161.28,86.67,74.61,7,Typ,2,1,3,1,Gu,1,Du,GasWO,Ag,J,SLSRo,0.0,8.64,0.0,22.05,0.0,0.0,Nan,Verbund,2011.0,GAu,2.0,50.76,J,0.0,5,2018,GarK,Normal,196775.0
1666,WM,Altstad,Norm,70,1Fam,2Sto,1935,1960,4,4,891.54,Ebn,Inn,17.1,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,61.74,61.74,0.0,0.0,119.52,72.9,46.62,8,Typ,1,0,3,1,Du,0,Nan,GasWO,Ar,N,SLSRo,0.0,15.48,5.4,0.0,0.0,0.0,Nan,Abgetr,1950.0,NAu,1.0,18.9,J,0.0,9,2016,GarK,Familie,90950.0
1667,WN,Eckenhe,Norm,70,1Fam,2Sto,1951,2016,7,9,813.78,Ebn,Inn,19.8,Stein,Kein,0.0,Zement,ZementPl,Giebel,Ag,Gu,Ty,Gu,Ke,GWR,24.75,NAu,78.93,103.68,0.0,0.0,210.6,106.92,103.68,9,Typ,2,0,4,1,Gu,2,Gu,GasWO,Ag,J,SLSRo,0.0,5.4,0.0,0.0,0.0,0.0,GuPrv,Verbund,1951.0,GAu,1.0,22.68,J,2125.0,5,2020,GarK,Normal,226525.0
1668,WN,Hochsch,Zubr,60,1Fam,2Sto,2006,2007,7,5,1937.97,Ebn,2St,21.58582985594751,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Ke,NAu,0.0,NAu,95.85,95.85,0.0,0.0,184.41,95.85,88.56,9,Typ,2,1,4,1,Gu,1,Du,GasWO,Ag,J,SLSRo,10.8,4.32,0.0,0.0,0.0,0.0,Nan,Verbund,2007.0,NAu,2.0,42.03,J,0.0,8,2016,GarK,Normal,179265.0
1669,WN,Westend,Norm,60,1Fam,2Sto,1990,1991,6,6,756.0,Ebn,Inn,21.0,BetonSte,ZiegGla,11.7,Hartfas,Hartfas,Giebel,Du,Du,Gu,Ty,Ke,NAu,0.0,NAu,58.5,58.5,0.0,0.0,140.76,79.92,60.84,7,Typ,2,1,3,1,Du,1,Du,GasWO,Du,J,SLSRo,0.0,4.5,0.0,0.0,18.36,0.0,MnPrv,Verbund,1990.0,NAu,2.0,42.84,J,0.0,4,2020,GarK,Normal,145350.0
1670,WN,Höchst,Norm,20,1Fam,1Sto,1980,1980,4,6,633.42,Ebn,Inn,18.0,BetonSte,Kein,0.0,Vinyl,Vinyl,Giebel,Du,Du,Ty,Ty,Ke,DWR,65.34,NAu,12.42,77.76,1.0,0.0,77.76,77.76,0.0,5,Typ,1,0,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,18.9,0.0,0.0,0.0,0.0,0.0,GuPrv,Abgetr,2011.0,NAu,2.0,51.84,J,0.0,9,2019,GarK,Abnormal,65025.0
1671,WN,Hochsch,Norm,20,1Fam,1Sto,1987,2018,5,7,792.0,Ebn,Inn,18.3,BetonSte,Kein,0.0,Hartfas,Hartfas,Giebel,Du,Du,Gu,Ty,Mn,SQ,47.88,DAR,32.76,93.6,0.0,0.0,93.6,93.6,0.0,5,Typ,2,0,3,1,Gu,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,25.92,0.0,Nan,Abgetr,1987.0,NAu,2.0,43.56,J,0.0,9,2019,GarK,Normal,127925.0
1672,WN,Höchst,Norm,20,1Fam,1Sto,1981,1981,5,5,878.22,Ebn,Inn,18.3,BetonSte,Kein,0.0,Hartfas,Metall,Giebel,Du,Du,Ty,Ty,Ke,UWR,37.08,SQ,22.59,85.5,0.0,0.0,85.5,85.5,0.0,5,Typ,1,0,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1991.0,NAu,1.0,25.2,J,0.0,7,2017,GarK,Normal,101575.0
1673,WN,Höchst,Norm,80,1Fam,GSto,1971,1971,6,5,864.0,Ebn,Inn,30.0,BetonSte,ZiegGla,26.19,HolzSch,HlzSch,Walm,Du,Du,Ty,Ty,Du,DWR,54.0,NAu,55.62,109.62,1.0,0.0,112.86,112.86,0.0,6,Typ,1,0,3,1,Du,1,Gu,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,15.12,0.0,Nan,Verbund,1971.0,GAu,2.0,47.25,J,0.0,5,2017,GarK,Normal,134725.0
1674,WN,Hausen,Norm,80,1Fam,GSto,1985,1985,6,6,997.2,Ebn,Eck,42.0,BetonSte,ZiegGla,23.13,Sperrho,Sperrho,Giebel,Du,Du,Ty,Ty,Du,GWR,51.84,NAu,49.68,101.52,1.0,0.0,108.9,108.9,0.0,6,Typ,2,0,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1985.0,NAu,2.0,47.52,J,0.0,5,2016,GarK,Normal,125800.0
1675,WN,Westend,Zubr,90,DoppH,2Sto,1989,1989,5,5,631.62,Ebn,Inn,19.2,Platten,Kein,0.0,Sperrho,Sperrho,Giebel,Du,Du,Nan,Nan,Nan,Nan,0.0,Nan,0.0,0.0,0.0,0.0,201.6,100.8,100.8,12,Typ,2,0,6,2,Du,0,Nan,GasWO,Du,J,SLSRo,13.86,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1989.0,NAu,2.0,47.52,J,0.0,6,2019,GarK,Zuweis,121510.05
1676,WM,Altstad,Norm,50,1Fam,1.5V,1937,1960,6,6,540.0,Ebn,Inn,15.0,ZiegFli,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ty,Ty,Ke,DAR,24.84,NAu,51.21,76.05,0.0,0.0,116.64,77.94,38.7,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,15.75,0.0,0.0,0.0,Nan,Abgetr,1990.0,NAu,2.0,51.84,J,0.0,7,2017,GarK,Normal,108375.0
1677,WN,Hochsch,Norm,20,1Fam,1Sto,1987,1999,5,7,835.74,Ebn,SG,19.5894232713578,BetonSte,Kein,0.0,Hartfas,Sperrho,Giebel,Du,Du,Gu,Gu,Du,DWR,17.64,NAu,96.48,114.12,0.0,0.0,114.12,114.12,0.0,5,Typ,1,1,3,1,Gu,0,Nan,GasWO,Du,J,SLSRo,15.57,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1988.0,NAu,1.0,22.68,J,0.0,10,2019,GarK,Normal,121975.0
1678,WN,Hochsch,Norm,60,1Fam,2Sto,2014,2014,7,5,838.17,Ebn,Inn,19.5,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Ke,NAu,0.0,NAu,77.76,77.76,0.0,0.0,155.52,77.76,77.76,7,Typ,2,1,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,16.83,5.04,0.0,0.0,0.0,0.0,Nan,Verbund,2014.0,GAu,2.0,51.48,J,0.0,4,2019,GarK,Normal,161500.0
1679,WN,Sindlin,Norm,160,StHAb,2Sto,1994,1994,7,5,455.58,Ebn,SG,21.48512091844595,BetonSte,Kein,0.0,Hartfas,Hartfas,Giebel,Gu,Du,Gu,Ty,Mn,GWR,74.52,SQ,16.2,107.1,1.0,0.0,188.1,107.1,81.0,6,Ger1,2,0,3,1,Gu,1,Du,GasWO,Gu,J,SLSRo,19.71,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1994.0,Aus,2.0,51.93,J,0.0,9,2017,GarK,Normal,176375.0
1680,WN,Sossenh,Norm,20,1Fam,1Sto,2015,2016,9,5,1041.93,Ebn,Inn,26.4,BetonGeg,ZiegGla,34.38,Vinyl,Vinyl,Walm,Ag,Du,Gu,Ty,Gu,GWR,130.95,NAu,34.47,165.42,1.0,0.0,165.42,165.42,0.0,9,Typ,2,0,3,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,14.49,20.25,0.0,0.0,0.0,0.0,Nan,Verbund,2015.0,Aus,3.0,61.38,J,0.0,9,2016,Neu,Unfertig,305915.0
1681,WN,Hochsch,Norm,20,1Fam,1Sto,1982,2016,4,8,648.0,Ebn,Inn,18.0,BetonSte,Kein,0.0,Sperrho,Sperrho,Giebel,Du,Gu,Ty,Ty,Ke,DAR,34.65,NAu,0.0,34.65,0.0,0.0,78.75,78.75,0.0,5,Typ,1,0,3,1,Gu,0,Nan,GasWO,Gu,J,SLSRo,31.68,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1985.0,NAu,2.0,65.52,J,0.0,10,2017,GarK,Normal,99450.0
1682,WN,Höchst,Hbf,190,2famU,1Sto,1975,2010,6,7,792.0,Ebn,Inn,24.0,BetonGeg,Kein,0.0,ZiegMau,Vinyl,Walm,Du,Gu,Ty,Ty,Mn,DWR,81.09,UWR,3.06,106.83,1.0,0.0,140.85,140.85,0.0,7,Ger1,2,0,3,1,Gu,2,Du,GasWO,Ag,J,SLSRo,18.0,2.25,18.99,0.0,0.0,0.0,MnPrv,Verbund,1975.0,GAu,1.0,26.91,J,391.0,6,2016,GarK,Abnormal,158015.0
1683,WM,Altstad,Norm,30,1Fam,1Sto,1931,1960,3,5,704.7,Ebn,Inn,15.6,ZiegFli,Kein,0.0,AsbeSch,AsbeSch,Giebel,Du,Du,Ar,Ty,Ke,SQ,37.44,NAu,6.84,44.28,1.0,0.0,44.28,44.28,0.0,3,Typ,1,0,1,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,7.02,0.0,0.0,0.0,Nan,Abgetr,1931.0,NAu,1.0,18.0,N,0.0,6,2016,GarK,Normal,52275.0
1684,D,Schwanh,Norm,60,1Fam,2Sto,2017,2017,8,5,1099.53,Ebn,Inn,33.6,BetonGeg,Kein,0.0,HolzSch,HlzSch,Walm,Gu,Du,Ag,Ty,Du,GWR,67.05,NAu,18.9,85.95,1.0,0.0,169.2,85.95,83.25,8,Typ,2,1,3,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,15.12,11.43,0.0,0.0,0.0,0.0,Nan,Verbund,2017.0,Aus,3.0,79.2,J,0.0,12,2017,Neu,Unfertig,263511.05
1685,WN,Eckenhe,Norm,70,1Fam,2Sto,1951,1960,7,7,1080.0,Erh,Inn,22.5,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ty,Ty,Ke,DAR,24.75,NAu,38.61,63.36,0.0,0.0,140.76,77.4,63.36,7,Typ,1,1,3,1,Ar,1,Gu,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1951.0,NAu,1.0,21.06,J,0.0,7,2019,GarK,Normal,148325.0
1686,WN,Nied,Norm,120,StHAb,1Sto,2016,2017,8,5,561.6,Ebn,Inn,14.4,BetonGeg,ZiegGla,15.84,Metall,Metall,Walm,Gu,Du,Gu,Ty,Ke,GWR,76.14,NAu,44.64,120.78,1.0,0.0,120.78,120.78,0.0,6,Typ,2,0,2,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,0.0,3.15,0.0,0.0,0.0,0.0,Nan,Verbund,2017.0,Aus,2.0,49.5,J,0.0,6,2018,GarK,Normal,199112.5
1687,WN,Sachsen,Norm,60,1Fam,2Sto,1988,1988,6,7,705.96,Ebn,Inn,22.2,BetonSte,ZiegGla,18.27,Hartfas,Hartfas,Walm,Du,Du,Ty,Ty,Ke,DWR,18.81,NAu,41.67,60.48,0.0,0.0,126.0,60.48,65.52,6,Typ,1,1,3,1,Du,1,Du,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1988.0,Aus,2.0,39.6,J,0.0,3,2016,GarK,Normal,127075.0
1688,WM,Wiesend,Norm,160,StHAb,2Sto,1986,1986,5,7,239.85,Ebn,Inn,12.3,BetonGeg,Kein,0.0,Zement,ZementPl,Giebel,Du,Du,Gu,Ty,Ke,DWR,28.62,NAu,20.88,49.5,0.0,0.0,132.75,83.25,49.5,6,Typ,2,0,4,1,Du,1,Du,GasWO,Du,J,SLSRo,8.28,2.34,0.0,0.0,0.0,0.0,Nan,Verbund,1986.0,NAu,1.0,30.24,J,0.0,5,2018,GarK,Normal,110075.0
1689,WM,Altstad,Norm,20,1Fam,1Sto,1964,2010,4,7,540.0,Ebn,Eck,15.0,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,81.09,81.09,0.0,0.0,81.09,81.09,0.0,4,Typ,1,0,2,1,Du,0,Nan,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1964.0,NAu,1.0,25.29,J,0.0,8,2018,GarK,Normal,91715.0
1690,WN,Ginnhei,Norm,80,1Fam,GSto,2010,2010,7,5,897.03,Ebn,Inn,22.8,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Du,Du,Gu,Ty,Ke,NAu,0.0,NAu,34.56,34.56,0.0,0.0,128.7,69.66,59.04,8,Typ,2,1,3,1,Du,1,Du,GasWO,Ag,J,SLSRo,9.0,0.0,0.0,0.0,0.0,0.0,Nan,Eingeb,2010.0,GAu,2.0,36.0,J,0.0,12,2017,GarK,Normal,144500.0
1691,WN,Hochsch,Norm,20,1Fam,1Sto,2007,2008,7,5,787.5,Ebn,Inn,21.0,BetonGeg,ZiegGla,18.81,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Du,GWR,99.99,NAu,27.54,127.53,1.0,0.0,127.53,127.53,0.0,7,Typ,2,0,3,1,Gu,1,Du,GasWO,Ag,J,SLSRo,5.4,0.0,0.0,0.0,10.53,0.0,Nan,Verbund,2007.0,NAu,2.0,45.99,J,0.0,8,2019,GarK,Normal,178500.0
1692,WN,Hausen,Norm,20,1Fam,1Sto,1989,1989,6,6,2122.2,Ebn,Inn,20.7,BetonSte,Kein,0.0,Sperrho,Sperrho,Giebel,Du,Du,Gu,Ty,Gu,GWR,69.84,NAu,76.41,146.25,0.0,1.0,146.25,146.25,0.0,6,Typ,2,0,3,1,Ar,1,Du,GasWO,Du,J,SLSRo,12.24,2.52,0.0,0.0,0.0,0.0,Nan,Verbund,1989.0,Aus,2.0,51.84,J,0.0,9,2016,GarK,Normal,206125.0
1693,WN,Sachsen,Hbf,20,1Fam,1Sto,1973,2005,5,8,701.19,Ebn,Inn,19.159929273189388,BetonSte,Kein,0.0,Sperrho,Sperrho,Giebel,Gu,Gu,Ty,Ty,Ke,DWR,56.16,NAu,25.92,82.08,1.0,0.0,82.08,82.08,0.0,6,Typ,1,0,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,GuHol,Verbund,1973.0,GAu,1.0,27.0,J,0.0,10,2019,GarK,Normal,109650.0
1694,WN,Nied,Norm,20,1Fam,1Sto,2016,2017,10,5,1121.04,Ebn,2St,28.8,BetonGeg,Stein,20.7,Zement,ZementPl,Walm,Ag,Du,Ag,Ty,Gu,GWR,105.48,NAu,47.52,153.0,1.0,0.0,154.62,154.62,0.0,7,Typ,2,0,3,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,19.44,4.32,0.0,0.0,0.0,0.0,Nan,Verbund,2018.0,Aus,3.0,70.74,J,0.0,7,2019,GarK,Normal,286875.0
1695,WN,Höchst,Norm,20,1Fam,1Sto,1969,1969,5,5,724.5,Ebn,Inn,19.367271203339655,BetonSte,ZiegGla,13.5,Metall,Metall,Walm,Du,Du,Ty,Ty,Ke,UWR,77.04,DAR,11.25,102.87,1.0,0.0,102.87,102.87,0.0,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,GuPrv,Verbund,1969.0,GAu,1.0,27.72,J,0.0,5,2020,GarK,Normal,115600.0
1696,WM,Wiesend,Norm,160,StHau,2Sto,1980,2018,4,6,137.97,Ebn,Inn,6.3,BetonSte,Kein,0.0,Zement,ZementPl,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,49.14,49.14,0.0,0.0,120.96,71.82,49.14,6,Typ,1,1,3,1,Du,1,Du,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,2015.0,NAu,0.0,0.0,J,0.0,5,2019,GarK,Normal,82450.0
1697,WN,Nordend,Norm,60,1Fam,2Sto,1982,1982,6,5,936.0,Ebn,Inn,24.0,BetonSte,Kein,25.92,Vinyl,Vinyl,Giebel,Du,Du,Ty,Ty,Ke,DAR,22.23,NAu,43.65,65.88,1.0,0.0,161.1,91.08,70.02,8,Ger2,1,2,4,1,Du,1,Du,GasWO,Gu,J,SLSRo,13.32,0.0,0.0,0.0,13.23,0.0,Nan,Verbund,1982.0,GAu,2.0,43.56,J,0.0,11,2016,GarK,Normal,140377.5
1698,WN,Gallus,Norm,90,DoppH,1Sto,1997,1998,5,5,972.0,Ebn,Inn,18.0,BetonSte,Kein,0.0,Sperrho,Sperrho,Giebel,Du,Du,Gu,Gu,Gu,GWR,108.0,NAu,0.0,108.0,3.0,0.0,108.0,108.0,0.0,5,Typ,3,0,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,10.8,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,2015.0,NAu,0.0,0.0,J,0.0,3,2019,GarK,Zuweis,152150.0
1700,WN,Dornbus,Zubr,60,1Fam,2Sto,2007,2007,6,5,1151.82,Hng,Inn,23.7,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Du,Du,Gu,Ty,Gu,GWR,41.58,NAu,13.86,55.44,1.0,0.0,151.92,55.44,96.48,8,Typ,2,1,4,1,Gu,0,Nan,GasWO,Gu,J,SLSRo,36.27,10.26,16.65,0.0,0.0,0.0,Nan,Verbund,2007.0,GAu,2.0,54.27,J,340.0,5,2018,GarK,Normal,170000.0
1701,WN,Höchst,Norm,20,1Fam,1Sto,1975,2015,5,7,731.25,Ebn,Inn,19.5,BetonSte,Kein,0.0,Hartfas,Hartfas,Walm,Gu,Du,Ty,Ty,Ke,DWR,23.4,DAR,17.64,82.08,1.0,0.0,83.25,83.25,0.0,5,Typ,1,0,3,1,Du,0,Nan,GasWO,Ag,J,SLSRo,20.97,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1988.0,NAu,2.0,51.84,J,0.0,7,2018,GarK,Normal,114750.0
1702,WN,Sachsen,Norm,90,DoppH,1Sto,1987,1987,5,4,741.15,Ebn,Inn,22.5,BetonSte,ZiegGla,8.91,Sperrho,Sperrho,Giebel,Du,Du,Ty,Ty,Ke,DAR,43.47,NAu,131.94,175.41,0.0,0.0,175.41,175.41,0.0,10,Typ,2,0,6,2,Du,0,Nan,GasWO,Du,J,SLSRo,2.88,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1987.0,GAu,2.0,52.74,J,0.0,5,2016,GarK,Normal,133450.0
1703,WN,Hausen,Norm,90,DoppH,1Sto,1998,1999,7,5,996.3,Ebn,Inn,24.6,BetonSte,ZiegGla,6.3,Vinyl,Vinyl,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,171.63,171.63,0.0,0.0,176.31,176.31,0.0,9,Typ,3,0,5,2,Du,0,Nan,GasWO,Gu,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,2Typen,1999.0,NAu,3.0,68.94,J,0.0,7,2016,GarK,Familie,145350.0
1704,WM,Bornhei,Norm,50,1Fam,1.5V,1949,1960,6,7,540.0,Ebn,Inn,15.0,ZiegFli,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ty,Gu,Ke,UWR,40.68,SQ,12.96,54.72,1.0,0.0,101.88,54.72,47.16,5,Typ,1,0,2,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,11.52,0.0,0.0,0.0,MnPrv,Abgetr,1949.0,NAu,1.0,21.6,J,0.0,4,2020,GarK,Abnormal,113900.0
1705,WM,Altstad,Norm,70,1Fam,2Sto,1900,2012,8,9,810.0,Ebn,Inn,15.0,Stein,Kein,0.0,Holz,Holz,Giebel,Gu,Gu,Ar,Ar,Ke,NAu,0.0,NAu,31.14,31.14,0.0,0.0,204.12,104.13,99.99,7,Typ,3,0,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,0.0,9.72,0.0,0.0,0.0,0.0,Nan,Abgetr,2013.0,NAu,2.0,56.16,N,0.0,4,2020,GarK,Normal,204000.0
1706,WN,Höchst,Norm,50,1Fam,1.5V,1972,1991,6,7,880.74,Erh,Inn,23.1,BetonSte,Kein,0.0,Holz,Holz,Giebel,Du,Du,Ty,Ty,Ke,DAR,54.0,NAu,28.08,82.08,0.0,0.0,156.06,97.65,58.41,7,Typ,1,1,3,1,Gu,1,Gu,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,11.52,0.0,GuPrv,Verbund,1972.0,GAu,2.0,39.6,J,0.0,6,2016,GarK,Normal,135150.0
1707,WN,Sachsen,Hbf,20,1Fam,1Sto,1975,2019,5,8,760.5,Ebn,Inn,19.5,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Gu,Ty,Ty,Ke,GWR,49.77,UWR,20.16,80.46,1.0,0.0,80.46,80.46,0.0,5,Typ,1,0,3,1,Du,1,Gu,GasWO,Ag,J,SLSRo,37.44,12.96,0.0,0.0,0.0,0.0,MnPrv,Abgetr,1983.0,NAu,1.0,30.24,J,0.0,4,2020,GarK,Normal,117725.0
1708,WN,Nordend,Norm,60,1Fam,2Sto,1988,1988,7,7,1125.99,Ebn,Eck,24.002844355984905,BetonGeg,ZiegGla,15.12,Sperrho,Sperrho,Mansarde,Gu,Du,Gu,Ty,Ke,DWR,88.92,NAu,38.88,127.8,0.0,1.0,255.6,127.8,127.8,8,Ger2,2,1,4,1,Gu,2,Gu,GasWO,Ag,J,SLSRo,0.0,1.44,0.0,0.0,18.72,0.0,MnPrv,Verbund,1988.0,Aus,4.0,118.26,J,0.0,12,2018,GarK,Normal,248625.0
1709,WN,Eckenhe,Norm,50,1Fam,1.5V,1924,2005,6,6,1400.76,Ebn,Inn,18.9,ZiegFli,Kein,0.0,Holz,HlzSch,Giebel,Du,Du,Gu,Ty,Ke,NAu,0.0,NAu,60.84,60.84,0.0,0.0,113.76,60.84,52.92,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Ag,J,SLSRo,38.16,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,2004.0,NAu,2.0,36.0,J,340.0,1,2018,GarK,Normal,125375.0
1710,WN,Zeilshe,Norm,120,StHAb,1Sto,2003,2003,8,5,976.14,Ebn,SG,9.6,BetonGeg,Kein,0.0,ZiegMau,ZiegGla,Giebel,Gu,Du,Gu,Ty,Gu,GWR,145.71,NAu,9.0,154.71,2.0,0.0,154.71,154.71,0.0,6,Typ,1,1,1,1,Gu,2,Gu,GasWO,Ag,J,SLSRo,10.98,2.7,0.0,0.0,0.0,0.0,Nan,Verbund,2003.0,Aus,2.0,42.57,J,0.0,5,2018,Ver,Normal,275400.0
1711,WN,Hochsch,Norm,20,1Fam,1Sto,1982,1982,5,7,648.0,Erh,Inn,18.0,BetonSte,Kein,0.0,Hartfas,Hartfas,Giebel,Du,Du,Ty,Ty,Du,DWR,56.88,NAu,13.32,70.2,0.0,0.0,70.2,70.2,0.0,4,Typ,1,0,2,1,Du,0,Nan,GasWO,Ag,J,SLSRo,17.64,0.0,0.0,0.0,0.0,0.0,MnPrv,Abgetr,1983.0,NAu,1.0,31.68,J,0.0,1,2018,GarK,Normal,106165.0
1712,WN,Zeilshe,Norm,20,1Fam,1Sto,1991,1997,9,5,4524.39,Snk,Inn,20.4,BetonSte,Kein,0.0,HolzSch,HlzSch,Giebel,Gu,Du,Ag,Ty,Gu,GWR,162.9,NAu,2.88,165.78,2.0,0.0,165.78,165.78,0.0,5,Typ,0,1,0,1,Gu,1,Gu,GasWO,Gu,J,SLSRo,77.13,6.48,0.0,0.0,0.0,0.0,Nan,Verbund,1991.0,Aus,3.0,80.46,J,0.0,11,2016,GarK,Normal,327250.0
1713,WN,Hochsch,Norm,20,1Fam,1Sto,2015,2016,7,5,1057.5,Ebn,Inn,22.5,BetonGeg,ZiegGla,18.36,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Mn,GWR,1.8,NAu,137.34,139.14,0.0,0.0,139.14,139.14,0.0,7,Typ,2,0,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,12.96,3.78,0.0,0.0,0.0,0.0,Nan,Verbund,2015.0,GAu,3.0,71.64,J,0.0,6,2017,GarK,Normal,184450.0
